"time","row","total_rows","type","value"
1,"56","200","Prevalence",0.147268622253406
2,"56","200","Prevalence",0.147268622253406
3,"56","200","Prevalence",0.147268622253406
4,"56","200","Prevalence",0.147268622253406
5,"56","200","Prevalence",0.147268622253406
6,"56","200","Prevalence",0.147268622253406
7,"56","200","Prevalence",0.147268622253406
8,"56","200","Prevalence",0.147268622253406
9,"56","200","Prevalence",0.147268622253406
10,"56","200","Prevalence",0.147268622253406
11,"56","200","Prevalence",0.147268622253406
12,"56","200","Prevalence",0.147268622253406
13,"56","200","Prevalence",0.147268622253406
14,"56","200","Prevalence",0.147268622253406
15,"56","200","Prevalence",0.147268622253406
16,"56","200","Prevalence",0.147268622253406
17,"56","200","Prevalence",0.147268622253406
18,"56","200","Prevalence",0.147268622253406
19,"56","200","Prevalence",0.147268622253406
20,"56","200","Prevalence",0.147268622253406
21,"56","200","Prevalence",0.147268622253406
22,"56","200","Prevalence",0.147268622253406
23,"56","200","Prevalence",0.147268622253376
24,"56","200","Prevalence",0.14726806040241
25,"56","200","Prevalence",0.147262009525929
26,"56","200","Prevalence",0.147242922083957
27,"56","200","Prevalence",0.147204200232066
28,"56","200","Prevalence",0.147140734624625
29,"56","200","Prevalence",0.147048768052707
30,"56","200","Prevalence",0.146925680349167
31,"56","200","Prevalence",0.146769788792477
32,"56","200","Prevalence",0.146580175869401
33,"56","200","Prevalence",0.146356543036581
34,"56","200","Prevalence",0.146099087296536
35,"56","200","Prevalence",0.145808397446444
36,"56","200","Prevalence",0.145485367188421
37,"56","200","Prevalence",0.145131122640936
38,"56","200","Prevalence",0.144746962116226
39,"56","200","Prevalence",0.144334306319934
40,"56","200","Prevalence",0.143894657386284
41,"56","200","Prevalence",0.143429565387901
42,"56","200","Prevalence",0.142940601154639
43,"56","200","Prevalence",0.142429334406238
44,"56","200","Prevalence",0.141897316349456
45,"56","200","Prevalence",0.141346066016359
46,"56","200","Prevalence",0.140777059728483
47,"56","200","Prevalence",0.140191723163989
48,"56","200","Prevalence",0.139591425584109
49,"56","200","Prevalence",0.138977475842819
50,"56","200","Prevalence",0.138351119861243
51,"56","200","Prevalence",0.137713539297778
52,"56","200","Prevalence",0.137065851186699
53,"56","200","Prevalence",0.136409108353979
54,"56","200","Prevalence",0.135744300449364
55,"56","200","Prevalence",0.135072355459945
56,"56","200","Prevalence",0.134394141592345
57,"56","200","Prevalence",0.133710469429498
58,"56","200","Prevalence",0.133022094284079
59,"56","200","Prevalence",0.132329718680761
60,"56","200","Prevalence",0.131633994884854
61,"56","200","Prevalence",0.130935527430555
62,"56","200","Prevalence",0.130234875675885
63,"56","200","Prevalence",0.129532556370921
64,"56","200","Prevalence",0.128829046202437
65,"56","200","Prevalence",0.128124784283953
66,"56","200","Prevalence",0.127420174569084
67,"56","200","Prevalence",0.126715588173421
68,"56","200","Prevalence",0.126011365595477
69,"56","200","Prevalence",0.125307818831268
70,"56","200","Prevalence",0.124605233379908
71,"56","200","Prevalence",0.123903870139869
72,"56","200","Prevalence",0.123203967196847
73,"56","200","Prevalence",0.122505741505583
74,"56","200","Prevalence",0.121809390468455
75,"56","200","Prevalence",0.121115093414488
76,"56","200","Prevalence",0.120423012982674
77,"56","200","Prevalence",0.119733296413643
78,"56","200","Prevalence",0.119046076754054
79,"56","200","Prevalence",0.11836147397811
80,"56","200","Prevalence",0.11767959603049
81,"56","200","Prevalence",0.117000539794903
82,"56","200","Prevalence",0.116324391992705
83,"56","200","Prevalence",0.115651230015798
84,"56","200","Prevalence",0.114981122697385
85,"56","200","Prevalence",0.114314131024877
86,"56","200","Prevalence",0.113650308798707
87,"56","200","Prevalence",0.11298970324022
88,"56","200","Prevalence",0.112332355552367
89,"56","200","Prevalence",0.111678301436434
90,"56","200","Prevalence",0.11102757156789
91,"56","200","Prevalence",0.110380192034195
92,"56","200","Prevalence",0.109736184737196
93,"56","200","Prevalence",0.109095567762903
94,"56","200","Prevalence",0.108458355721025
95,"56","200","Prevalence",0.107824560056503
96,"56","200","Prevalence",0.107194189335202
97,"56","200","Prevalence",0.106567249505755
98,"56","200","Prevalence",0.105943744139381
99,"56","200","Prevalence",0.105323674649432
100,"56","200","Prevalence",0.104707040492311
101,"56","200","Prevalence",0.104093839351248
102,"56","200","Prevalence",0.103484067304222
103,"56","200","Prevalence",0.102877718977401
104,"56","200","Prevalence",0.102274787685298
105,"56","200","Prevalence",0.10167526555873
106,"56","200","Prevalence",0.101079143661541
107,"56","200","Prevalence",0.100486412097055
108,"56","200","Prevalence",0.0998970601051588
109,"56","200","Prevalence",0.0993110761507838
110,"56","200","Prevalence",0.0987284480045187
111,"56","200","Prevalence",0.0981491628159711
112,"56","200","Prevalence",0.0975732071805796
113,"56","200","Prevalence",0.0970005672003993
114,"56","200","Prevalence",0.0964312285394199
115,"56","200","Prevalence",0.0958651764738173
116,"56","200","Prevalence",0.0953023959376421
117,"56","200","Prevalence",0.0947428715643231
118,"56","200","Prevalence",0.0941865877243821
119,"56","200","Prevalence",0.0936335285596524
120,"56","200","Prevalence",0.0930836780143218
121,"56","200","Prevalence",0.0925370198630929
122,"56","200","Prevalence",0.0919935377367218
123,"56","200","Prevalence",0.091453215145173
124,"56","200","Prevalence",0.0909160354985673
