"time","row","total_rows","type","value"
1,"69","200","Prevalence",0.147268622253406
2,"69","200","Prevalence",0.147268622253406
3,"69","200","Prevalence",0.147268622253406
4,"69","200","Prevalence",0.147268622253406
5,"69","200","Prevalence",0.147268622253406
6,"69","200","Prevalence",0.147268622253406
7,"69","200","Prevalence",0.147268622253406
8,"69","200","Prevalence",0.147268622253406
9,"69","200","Prevalence",0.147268622253406
10,"69","200","Prevalence",0.147268622253406
11,"69","200","Prevalence",0.147268622253406
12,"69","200","Prevalence",0.147268622253406
13,"69","200","Prevalence",0.147268622253406
14,"69","200","Prevalence",0.147268622253406
15,"69","200","Prevalence",0.147268622253406
16,"69","200","Prevalence",0.147268622253406
17,"69","200","Prevalence",0.147268622253406
18,"69","200","Prevalence",0.147268622253406
19,"69","200","Prevalence",0.147268622253406
20,"69","200","Prevalence",0.147268622253406
21,"69","200","Prevalence",0.147268622253406
22,"69","200","Prevalence",0.147268622253406
23,"69","200","Prevalence",0.147268622254013
24,"69","200","Prevalence",0.14726820430845
25,"69","200","Prevalence",0.147263665161865
26,"69","200","Prevalence",0.147249216610327
27,"69","200","Prevalence",0.147219631736673
28,"69","200","Prevalence",0.147170686704488
29,"69","200","Prevalence",0.147099100684885
30,"69","200","Prevalence",0.147002409460143
31,"69","200","Prevalence",0.146878842807473
32,"69","200","Prevalence",0.146727215664256
33,"69","200","Prevalence",0.146546833269241
34,"69","200","Prevalence",0.146337408966071
35,"69","200","Prevalence",0.146098993222183
36,"69","200","Prevalence",0.145831912511356
37,"69","200","Prevalence",0.14553671683804
38,"69","200","Prevalence",0.145214134811236
39,"69","200","Prevalence",0.14486503529809
40,"69","200","Prevalence",0.144490394799546
41,"69","200","Prevalence",0.144091269792854
42,"69","200","Prevalence",0.143668773377612
43,"69","200","Prevalence",0.143224055644336
44,"69","200","Prevalence",0.142758287257542
45,"69","200","Prevalence",0.142272645810051
46,"69","200","Prevalence",0.141768304562155
47,"69","200","Prevalence",0.141246423229361
48,"69","200","Prevalence",0.140708140526336
49,"69","200","Prevalence",0.140154568213086
50,"69","200","Prevalence",0.139586786423006
51,"69","200","Prevalence",0.139005840081737
52,"69","200","Prevalence",0.138412736251298
53,"69","200","Prevalence",0.137808442256275
54,"69","200","Prevalence",0.13719388446822
55,"69","200","Prevalence",0.136569947641298
56,"69","200","Prevalence",0.135937474706902
57,"69","200","Prevalence",0.135297266947825
58,"69","200","Prevalence",0.134650084483458
59,"69","200","Prevalence",0.133996647004045
60,"69","200","Prevalence",0.133337634671568
61,"69","200","Prevalence",0.132673689137523
62,"69","200","Prevalence",0.132005414705959
63,"69","200","Prevalence",0.131333379629609
64,"69","200","Prevalence",0.130658117500199
65,"69","200","Prevalence",0.129980128697179
66,"69","200","Prevalence",0.129299881866711
67,"69","200","Prevalence",0.128617815409242
68,"69","200","Prevalence",0.127934338959123
69,"69","200","Prevalence",0.127249834843708
70,"69","200","Prevalence",0.126564659512412
71,"69","200","Prevalence",0.125879144928717
72,"69","200","Prevalence",0.125193599919867
73,"69","200","Prevalence",0.12450831148061
74,"69","200","Prevalence",0.12382354602833
75,"69","200","Prevalence",0.123139550608072
76,"69","200","Prevalence",0.12245655404641
77,"69","200","Prevalence",0.121774768054035
78,"69","200","Prevalence",0.121094388276976
79,"69","200","Prevalence",0.120415595297232
80,"69","200","Prevalence",0.11973855558352
81,"69","200","Prevalence",0.119063422393122
82,"69","200","Prevalence",0.118390336626307
83,"69","200","Prevalence",0.117719427634511
84,"69","200","Prevalence",0.11705081398395
85,"69","200","Prevalence",0.11638460417598
86,"69","200","Prevalence",0.115720897326236
87,"69","200","Prevalence",0.115059783804013
88,"69","200","Prevalence",0.114401345833431
89,"69","200","Prevalence",0.113745658058473
90,"69","200","Prevalence",0.113092788073301
91,"69","200","Prevalence",0.112442796919433
92,"69","200","Prevalence",0.111795739551785
93,"69","200","Prevalence",0.111151665275058
94,"69","200","Prevalence",0.110510618151899
95,"69","200","Prevalence",0.109872637384374
96,"69","200","Prevalence",0.109237757670373
97,"69","200","Prevalence",0.108606009536332
98,"69","200","Prevalence",0.107977419647586
99,"69","200","Prevalence",0.107352011097749
100,"69","200","Prevalence",0.106729803678324
101,"69","200","Prevalence",0.106110814129684
102,"69","200","Prevalence",0.105495056374655
103,"69","200","Prevalence",0.104882541735805
104,"69","200","Prevalence",0.104273279137432
105,"69","200","Prevalence",0.103667275293264
