"time","row","total_rows","type","value"
1,"110","200","Prevalence",0.147268622253406
2,"110","200","Prevalence",0.147268622253406
3,"110","200","Prevalence",0.147268622253406
4,"110","200","Prevalence",0.147268622253406
5,"110","200","Prevalence",0.147268622253406
6,"110","200","Prevalence",0.147268622253406
7,"110","200","Prevalence",0.147268622253406
8,"110","200","Prevalence",0.147268622253406
9,"110","200","Prevalence",0.147268622253406
10,"110","200","Prevalence",0.147268622253406
11,"110","200","Prevalence",0.147268622253406
12,"110","200","Prevalence",0.147268622253406
13,"110","200","Prevalence",0.147268622253406
14,"110","200","Prevalence",0.147268622253406
15,"110","200","Prevalence",0.147268622253406
16,"110","200","Prevalence",0.147268622253406
17,"110","200","Prevalence",0.147268622253406
18,"110","200","Prevalence",0.147268622253406
19,"110","200","Prevalence",0.147268622253406
20,"110","200","Prevalence",0.147268622253406
21,"110","200","Prevalence",0.147268622253406
22,"110","200","Prevalence",0.147268622253406
23,"110","200","Prevalence",0.147268622253406
24,"110","200","Prevalence",0.147267814494694
25,"110","200","Prevalence",0.147259230844275
26,"110","200","Prevalence",0.147232510283186
27,"110","200","Prevalence",0.147179021978846
28,"110","200","Prevalence",0.147092509672939
29,"110","200","Prevalence",0.146968776237773
30,"110","200","Prevalence",0.14680528332847
31,"110","200","Prevalence",0.14660079896437
32,"110","200","Prevalence",0.146355105045867
33,"110","200","Prevalence",0.146068758239839
34,"110","200","Prevalence",0.145742895839823
35,"110","200","Prevalence",0.145379079016356
36,"110","200","Prevalence",0.144979166983868
37,"110","200","Prevalence",0.144545216640197
38,"110","200","Prevalence",0.144079403128776
39,"110","200","Prevalence",0.143583957535079
40,"110","200","Prevalence",0.143061118571826
41,"110","200","Prevalence",0.142513095647216
42,"110","200","Prevalence",0.141942041161748
43,"110","200","Prevalence",0.141350030255465
44,"110","200","Prevalence",0.140739046540494
45,"110","200","Prevalence",0.140110972613701
46,"110","200","Prevalence",0.139467584359969
47,"110","200","Prevalence",0.138810548235317
48,"110","200","Prevalence",0.138141420867086
49,"110","200","Prevalence",0.137461650430861
50,"110","200","Prevalence",0.136772579365071
51,"110","200","Prevalence",0.136075448067834
52,"110","200","Prevalence",0.135371399289694
53,"110","200","Prevalence",0.134661482992777
54,"110","200","Prevalence",0.133946661493789
55,"110","200","Prevalence",0.13322781474677
56,"110","200","Prevalence",0.132505745653111
57,"110","200","Prevalence",0.131781185312204
58,"110","200","Prevalence",0.131054798147105
59,"110","200","Prevalence",0.130327186854903
60,"110","200","Prevalence",0.129598897131258
61,"110","200","Prevalence",0.128870422149597
62,"110","200","Prevalence",0.128142206817438
63,"110","200","Prevalence",0.127414651803869
64,"110","200","Prevalence",0.126688117322252
65,"110","200","Prevalence",0.125962926660456
66,"110","200","Prevalence",0.125239369459116
67,"110","200","Prevalence",0.124517704743994
68,"110","200","Prevalence",0.123798163722144
69,"110","200","Prevalence",0.123080952353609
70,"110","200","Prevalence",0.122366253711562
71,"110","200","Prevalence",0.12165423014421
72,"110","200","Prevalence",0.120945025251801
73,"110","200","Prevalence",0.120238765691886
74,"110","200","Prevalence",0.119535562825416
75,"110","200","Prevalence",0.118835514215859
76,"110","200","Prevalence",0.118138704992745
77,"110","200","Prevalence",0.117445209090555
78,"110","200","Prevalence",0.116755090373076
79,"110","200","Prevalence",0.11606840365277
80,"110","200","Prevalence",0.115385195614035
81,"110","200","Prevalence",0.114705505648634
82,"110","200","Prevalence",0.114029366610903
83,"110","200","Prevalence",0.11335680549987
84,"110","200","Prevalence",0.112687844074813
85,"110","200","Prevalence",0.112022499410294
86,"110","200","Prevalence",0.11136078439621
87,"110","200","Prevalence",0.110702708187943
88,"110","200","Prevalence",0.110048276611325
89,"110","200","Prevalence",0.10939749252664
90,"110","200","Prevalence",0.108750356155608
91,"110","200","Prevalence",0.108106865374889
92,"110","200","Prevalence",0.10746701597937
93,"110","200","Prevalence",0.106830801918224
94,"110","200","Prevalence",0.106198215506341
95,"110","200","Prevalence",0.105569247613714
96,"110","200","Prevalence",0.104943887834823
97,"110","200","Prevalence",0.104322124640164
98,"110","200","Prevalence",0.103703945511693
99,"110","200","Prevalence",0.103089337063784
100,"110","200","Prevalence",0.102478285151214
101,"110","200","Prevalence",0.101870774965553
102,"110","200","Prevalence",0.101266791121115
103,"110","200","Prevalence",0.10066631773152
104,"110","200","Prevalence",0.100069338478017
105,"110","200","Prevalence",0.0994758366701216
106,"110","200","Prevalence",0.0988857952997808
107,"110","200","Prevalence",0.0982991970894351
108,"110","200","Prevalence",0.0977160245347456
109,"110","200","Prevalence",0.0971362599424955
110,"110","200","Prevalence",0.0965598854643851
111,"110","200","Prevalence",0.0959868831269235
112,"110","200","Prevalence",0.0954172348578853
113,"110","200","Prevalence",0.0948509225098243
114,"110","200","Prevalence",0.0942879278809808
115,"110","200","Prevalence",0.0937282327335501
116,"110","200","Prevalence",0.093171818809986
117,"110","200","Prevalence",0.0926186678473481
118,"110","200","Prevalence",0.0920687615900315
119,"110","200","Prevalence",0.0915220818009324
120,"110","200","Prevalence",0.0909786102714434
121,"110","200","Prevalence",0.0904383288299239
122,"110","200","Prevalence",0.0899012193494704
123,"110","200","Prevalence",0.0893672637545215
124,"110","200","Prevalence",0.0888364440266982
125,"110","200","Prevalence",0.0883087422099845
126,"110","200","Prevalence",0.0877841404151736
127,"110","200","Prevalence",0.0872626208237362
128,"110","200","Prevalence",0.0867441656912732
129,"110","200","Prevalence",0.0862287573503875
130,"110","200","Prevalence",0.0857163782132124
131,"110","200","Prevalence",0.085207010773663
132,"110","200","Prevalence",0.0847006376091669
133,"110","200","Prevalence",0.0841972413823707
134,"110","200","Prevalence",0.0836968048424039
135,"110","200","Prevalence",0.0831993108259736
136,"110","200","Prevalence",0.0827047422583979
137,"110","200","Prevalence",0.0822130821542043
138,"110","200","Prevalence",0.0817243136178763
139,"110","200","Prevalence",0.0812384198442466
140,"110","200","Prevalence",0.0807553841188333
141,"110","200","Prevalence",0.0802751898181988
142,"110","200","Prevalence",0.0797978204099512
143,"110","200","Prevalence",0.0793232594529758
144,"110","200","Prevalence",0.0788514905973519
145,"110","200","Prevalence",0.0783824975842984
146,"110","200","Prevalence",0.0779162642461601
147,"110","200","Prevalence",0.0774527745060991
148,"110","200","Prevalence",0.0769920123780574
149,"110","200","Prevalence",0.0765339619664093
150,"110","200","Prevalence",0.0760786074657205
151,"110","200","Prevalence",0.0756259331605225
152,"110","200","Prevalence",0.0751759234248528
153,"110","200","Prevalence",0.0747285627220793
154,"110","200","Prevalence",0.0742838356044068
155,"110","200","Prevalence",0.0738417267125576
156,"110","200","Prevalence",0.0734022207754209
157,"110","200","Prevalence",0.0729653026095315
158,"110","200","Prevalence",0.0725309571188208
159,"110","200","Prevalence",0.0720991692940468
160,"110","200","Prevalence",0.071669924212452
161,"110","200","Prevalence",0.0712432070373341
162,"110","200","Prevalence",0.0708190030175143
163,"110","200","Prevalence",0.0703972974870461
164,"110","200","Prevalence",0.0699780758646095
165,"110","200","Prevalence",0.0695613236531737
166,"110","200","Prevalence",0.0691470264395156
167,"110","200","Prevalence",0.0687351698937056
168,"110","200","Prevalence",0.0683257397687868
169,"110","200","Prevalence",0.0679187219001616
170,"110","200","Prevalence",0.0675141022052682
171,"110","200","Prevalence",0.0671118666830641
172,"110","200","Prevalence",0.0667120014135438
173,"110","200","Prevalence",0.066314492557394
174,"110","200","Prevalence",0.0659193263553891
175,"110","200","Prevalence",0.0655264891280846
176,"110","200","Prevalence",0.0651359672752756
177,"110","200","Prevalence",0.0647477472755546
178,"110","200","Prevalence",0.0643618156859433
179,"110","200","Prevalence",0.0639781591413092
180,"110","200","Prevalence",0.0635967643540734
181,"110","200","Prevalence",0.0632176181136527
182,"110","200","Prevalence",0.06284070728606
183,"110","200","Prevalence",0.0624660188135125
184,"110","200","Prevalence",0.062093539713878
185,"110","200","Prevalence",0.061723257080392
186,"110","200","Prevalence",0.0613551580810921
187,"110","200","Prevalence",0.0609892299584583
188,"110","200","Prevalence",0.0606254600289994
189,"110","200","Prevalence",0.0602638356827349
190,"110","200","Prevalence",0.0599043443829137
191,"110","200","Prevalence",0.05954697366545
192,"110","200","Prevalence",0.0591917111386005
193,"110","200","Prevalence",0.0588385444825283
194,"110","200","Prevalence",0.0584874614488258
195,"110","200","Prevalence",0.058138449860228
196,"110","200","Prevalence",0.0577914976100584
197,"110","200","Prevalence",0.0574465926619364
198,"110","200","Prevalence",0.0571037230493228
199,"110","200","Prevalence",0.0567628768750843
200,"110","200","Prevalence",0.056424042311197
201,"110","200","Prevalence",0.0560872075982077
202,"110","200","Prevalence",0.0557523610449679
203,"110","200","Prevalence",0.0554194910281617
204,"110","200","Prevalence",0.0550885859919139
205,"110","200","Prevalence",0.0547596344474784
206,"110","200","Prevalence",0.0544326249727223
207,"110","200","Prevalence",0.0541075462118783
208,"110","200","Prevalence",0.0537843868750607
209,"110","200","Prevalence",0.0534631357379153
210,"110","200","Prevalence",0.0531437816412896
211,"110","200","Prevalence",0.0528263134907454
212,"110","200","Prevalence",0.0525107202563223
213,"110","200","Prevalence",0.0521969909720476
214,"110","200","Prevalence",0.051885114735625
215,"110","200","Prevalence",0.0515750807080847
216,"110","200","Prevalence",0.0512668781133298
217,"110","200","Prevalence",0.0509604962379029
218,"110","200","Prevalence",0.0506559244304968
219,"110","200","Prevalence",0.0503531521016772
220,"110","200","Prevalence",0.0500521687235137
221,"110","200","Prevalence",0.0497529638291621
222,"110","200","Prevalence",0.0494555270126284
223,"110","200","Prevalence",0.0491598479282858
224,"110","200","Prevalence",0.0488659162906272
225,"110","200","Prevalence",0.0485737218738783
226,"110","200","Prevalence",0.0482832545116176
227,"110","200","Prevalence",0.0479945040965309
228,"110","200","Prevalence",0.0477074605799433
229,"110","200","Prevalence",0.0474221139715941
230,"110","200","Prevalence",0.0471384543392343
231,"110","200","Prevalence",0.0468564718082857
232,"110","200","Prevalence",0.0465761565615817
233,"110","200","Prevalence",0.0462974988389186
234,"110","200","Prevalence",0.0460204889368479
235,"110","200","Prevalence",0.0457451172082619
236,"110","200","Prevalence",0.0454713740620903
237,"110","200","Prevalence",0.0451992499630243
238,"110","200","Prevalence",0.0449287354310929
239,"110","200","Prevalence",0.0446598210414655
240,"110","200","Prevalence",0.0443924974240307
241,"110","200","Prevalence",0.0441267552631275
242,"110","200","Prevalence",0.0438625852972522
243,"110","200","Prevalence",0.0435999783186624
244,"110","200","Prevalence",0.0433389251731845
245,"110","200","Prevalence",0.0430794167597903
246,"110","200","Prevalence",0.0428214440303606
247,"110","200","Prevalence",0.0425649979893731
248,"110","200","Prevalence",0.0423100696935384
249,"110","200","Prevalence",0.0420566502516052
250,"110","200","Prevalence",0.0418047308239419
251,"110","200","Prevalence",0.0415543026223267
252,"110","200","Prevalence",0.0413053569096186
253,"110","200","Prevalence",0.0410578849994268
254,"110","200","Prevalence",0.0408118782559082
255,"110","200","Prevalence",0.0405673280933603
256,"110","200","Prevalence",0.0403242259760321
257,"110","200","Prevalence",0.0400825634177803
258,"110","200","Prevalence",0.0398423319817735
259,"110","200","Prevalence",0.0396035232802771
260,"110","200","Prevalence",0.0393661289742628
261,"110","200","Prevalence",0.0391301407732349
262,"110","200","Prevalence",0.0388955504348758
263,"110","200","Prevalence",0.0386623497647825
264,"110","200","Prevalence",0.0384305306162375
265,"110","200","Prevalence",0.0382000848898385
266,"110","200","Prevalence",0.0379710045333356
267,"110","200","Prevalence",0.0377432815412687
268,"110","200","Prevalence",0.0375169079547356
269,"110","200","Prevalence",0.0372918758611463
270,"110","200","Prevalence",0.0370681773938781
271,"110","200","Prevalence",0.0368458047321162
272,"110","200","Prevalence",0.0366247501004888
273,"110","200","Prevalence",0.0364050057688638
274,"110","200","Prevalence",0.0361865640520865
275,"110","200","Prevalence",0.0359694173096615
276,"110","200","Prevalence",0.0357535579455925
277,"110","200","Prevalence",0.0355389784080205
278,"110","200","Prevalence",0.0353256711890442
279,"110","200","Prevalence",0.0351136288244422
280,"110","200","Prevalence",0.0349028438933843
281,"110","200","Prevalence",0.0346933090182646
282,"110","200","Prevalence",0.0344850168643485
283,"110","200","Prevalence",0.0342779601396125
284,"110","200","Prevalence",0.0340721315944522
285,"110","200","Prevalence",0.0338675240214242
286,"110","200","Prevalence",0.0336641302550684
287,"110","200","Prevalence",0.0334619431715683
288,"110","200","Prevalence",0.0332609556886058
289,"110","200","Prevalence",0.0330611607650579
290,"110","200","Prevalence",0.0328625514007679
291,"110","200","Prevalence",0.0326651206363547
292,"110","200","Prevalence",0.0324688615528912
293,"110","200","Prevalence",0.0322737672717678
294,"110","200","Prevalence",0.0320798309543819
295,"110","200","Prevalence",0.0318870458019374
296,"110","200","Prevalence",0.0316954050552388
297,"110","200","Prevalence",0.0315049019943908
298,"110","200","Prevalence",0.0313155299386665
299,"110","200","Prevalence",0.0311272822461932
300,"110","200","Prevalence",0.0309401523137772
301,"110","200","Prevalence",0.0307541335766835
