"time","row","total_rows","type","value"
1,"86","200","Prevalence",0.147268622253406
2,"86","200","Prevalence",0.147268622253406
3,"86","200","Prevalence",0.147268622253406
4,"86","200","Prevalence",0.147268622253406
5,"86","200","Prevalence",0.147268622253406
6,"86","200","Prevalence",0.147268622253406
7,"86","200","Prevalence",0.147268622253406
8,"86","200","Prevalence",0.147268622253406
9,"86","200","Prevalence",0.147268622253406
10,"86","200","Prevalence",0.147268622253406
11,"86","200","Prevalence",0.147268622253406
12,"86","200","Prevalence",0.147268622253406
13,"86","200","Prevalence",0.147268622253406
14,"86","200","Prevalence",0.147268622253406
15,"86","200","Prevalence",0.147268622253406
16,"86","200","Prevalence",0.147268622253406
17,"86","200","Prevalence",0.147268622253406
18,"86","200","Prevalence",0.147268622253406
19,"86","200","Prevalence",0.147268622253406
20,"86","200","Prevalence",0.147268622253406
21,"86","200","Prevalence",0.147268622253406
22,"86","200","Prevalence",0.147268622253406
23,"86","200","Prevalence",0.147268622296966
24,"86","200","Prevalence",0.147268778106643
25,"86","200","Prevalence",0.147271195929959
26,"86","200","Prevalence",0.147280058879454
27,"86","200","Prevalence",0.147299316187692
28,"86","200","Prevalence",0.147332019196528
29,"86","200","Prevalence",0.147380346901521
30,"86","200","Prevalence",0.147445739702758
31,"86","200","Prevalence",0.14752903319627
32,"86","200","Prevalence",0.147630575591348
33,"86","200","Prevalence",0.147750327837457
34,"86","200","Prevalence",0.147887948191495
35,"86","200","Prevalence",0.148042863070779
36,"86","200","Prevalence",0.148214326064586
37,"86","200","Prevalence",0.14840146671697
38,"86","200","Prevalence",0.148603330550722
39,"86","200","Prevalence",0.148818911616611
40,"86","200","Prevalence",0.149047178709454
41,"86","200","Prevalence",0.149287096210806
42,"86","200","Prevalence",0.149537640445316
43,"86","200","Prevalence",0.149797812266924
44,"86","200","Prevalence",0.150066646517999
45,"86","200","Prevalence",0.1503432189177
46,"86","200","Prevalence",0.150626650822561
47,"86","200","Prevalence",0.150916112278911
48,"86","200","Prevalence",0.151210823683807
49,"86","200","Prevalence",0.151510056343616
50,"86","200","Prevalence",0.151813132168569
51,"86","200","Prevalence",0.152119422691868
52,"86","200","Prevalence",0.152428347587326
53,"86","200","Prevalence",0.15273937280997
54,"86","200","Prevalence",0.153052008477418
55,"86","200","Prevalence",0.15336580657801
56,"86","200","Prevalence",0.153680358576514
57,"86","200","Prevalence",0.153995292980697
58,"86","200","Prevalence",0.154310272905454
59,"86","200","Prevalence",0.154624993735598
60,"86","200","Prevalence",0.154939181749611
61,"86","200","Prevalence",0.155252594745263
62,"86","200","Prevalence",0.155565023039074
63,"86","200","Prevalence",0.15587628942609
64,"86","200","Prevalence",0.156186248059966
65,"86","200","Prevalence",0.156494782534506
66,"86","200","Prevalence",0.156801803444719
67,"86","200","Prevalence",0.157107245660821
68,"86","200","Prevalence",0.157411065473583
69,"86","200","Prevalence",0.157713237746074
70,"86","200","Prevalence",0.158013753159166
71,"86","200","Prevalence",0.158312615607114
72,"86","200","Prevalence",0.158609839794469
73,"86","200","Prevalence",0.158905449045408
74,"86","200","Prevalence",0.159199473342367
75,"86","200","Prevalence",0.159491947596387
76,"86","200","Prevalence",0.159782910133662
77,"86","200","Prevalence",0.160072401399918
78,"86","200","Prevalence",0.160360462858638
79,"86","200","Prevalence",0.160647136069229
80,"86","200","Prevalence",0.160932461934825
81,"86","200","Prevalence",0.161216480090283
82,"86","200","Prevalence",0.161499228425543
83,"86","200","Prevalence",0.161780742722133
84,"86","200","Prevalence",0.162061056384625
85,"86","200","Prevalence",0.162340200263711
86,"86","200","Prevalence",0.162618202544683
87,"86","200","Prevalence",0.162895088699169
88,"86","200","Prevalence",0.163170881488459
89,"86","200","Prevalence",0.163445601001449
90,"86","200","Prevalence",0.16371926473221
91,"86","200","Prevalence",0.163991887677823
92,"86","200","Prevalence",0.164263482455833
93,"86","200","Prevalence",0.164534059439886
94,"86","200","Prevalence",0.164803626897915
95,"86","200","Prevalence",0.165072191142887
96,"86","200","Prevalence",0.165339756685423
97,"86","200","Prevalence",0.165606326388538
98,"86","200","Prevalence",0.165871901632232
99,"86","200","Prevalence",0.166136482473201
100,"86","200","Prevalence",0.166400067809288
101,"86","200","Prevalence",0.166662655541582
102,"86","200","Prevalence",0.166924242727315
103,"86","200","Prevalence",0.167184825733407
104,"86","200","Prevalence",0.167444400375512
105,"86","200","Prevalence",0.167702962049798
106,"86","200","Prevalence",0.167960505856739
107,"86","200","Prevalence",0.168217026707351
108,"86","200","Prevalence",0.168472519425119
109,"86","200","Prevalence",0.168726978831926
110,"86","200","Prevalence",0.168980399822371
111,"86","200","Prevalence",0.16923277743208
112,"86","200","Prevalence",0.169484106888582
113,"86","200","Prevalence",0.169734383658546
114,"86","200","Prevalence",0.169983603484033
115,"86","200","Prevalence",0.1702317624076
116,"86","200","Prevalence",0.170478856796598
117,"86","200","Prevalence",0.170724883353968
118,"86","200","Prevalence",0.170969839127352
119,"86","200","Prevalence",0.171213721513851
120,"86","200","Prevalence",0.171456528255219
121,"86","200","Prevalence",0.171698257436745
122,"86","200","Prevalence",0.171938907477236
123,"86","200","Prevalence",0.172178477118148
124,"86","200","Prevalence",0.172416965414037
125,"86","200","Prevalence",0.172654371714804
126,"86","200","Prevalence",0.1728906956538
127,"86","200","Prevalence",0.17312593713132
128,"86","200","Prevalence",0.173360096296523
129,"86","200","Prevalence",0.173593173534635
130,"86","200","Prevalence",0.173825169447009
131,"86","200","Prevalence",0.174056084836962
132,"86","200","Prevalence",0.17428592069475
133,"86","200","Prevalence",0.174514678179313
134,"86","200","Prevalence",0.174742358607567
135,"86","200","Prevalence",0.174968963437674
136,"86","200","Prevalence",0.175194494256494
137,"86","200","Prevalence",0.175418952769371
138,"86","200","Prevalence",0.175642340784972
139,"86","200","Prevalence",0.175864660208391
140,"86","200","Prevalence",0.176085913029774
141,"86","200","Prevalence",0.176306101314626
142,"86","200","Prevalence",0.176525227198986
143,"86","200","Prevalence",0.176743292878469
144,"86","200","Prevalence",0.176960300604751
145,"86","200","Prevalence",0.177176252679672
146,"86","200","Prevalence",0.177391151448097
147,"86","200","Prevalence",0.177604999297419
148,"86","200","Prevalence",0.177817798650502
149,"86","200","Prevalence",0.178029551964144
150,"86","200","Prevalence",0.178240261727611
151,"86","200","Prevalence",0.178449930457159
152,"86","200","Prevalence",0.178658560698131
153,"86","200","Prevalence",0.178866155020969
154,"86","200","Prevalence",0.179072716020184
155,"86","200","Prevalence",0.179278246315875
156,"86","200","Prevalence",0.179482748549206
157,"86","200","Prevalence",0.179686225385351
158,"86","200","Prevalence",0.179888679511813
159,"86","200","Prevalence",0.18009011363684
160,"86","200","Prevalence",0.180290530492612
161,"86","200","Prevalence",0.180489932831378
162,"86","200","Prevalence",0.180688323427874
163,"86","200","Prevalence",0.18088570507943
164,"86","200","Prevalence",0.181082080603343
165,"86","200","Prevalence",0.181277452840717
166,"86","200","Prevalence",0.181471824653239
167,"86","200","Prevalence",0.18166519892429
168,"86","200","Prevalence",0.181857578560444
169,"86","200","Prevalence",0.182048966487834
170,"86","200","Prevalence",0.182239365655863
171,"86","200","Prevalence",0.182428779034823
172,"86","200","Prevalence",0.182617209615375
173,"86","200","Prevalence",0.182804660411053
174,"86","200","Prevalence",0.182991134454111
175,"86","200","Prevalence",0.183176634798417
176,"86","200","Prevalence",0.183361164518213
177,"86","200","Prevalence",0.183544726705988
178,"86","200","Prevalence",0.183727324475616
179,"86","200","Prevalence",0.183908960958267
180,"86","200","Prevalence",0.184089639304044
181,"86","200","Prevalence",0.184269362682067
182,"86","200","Prevalence",0.184448134277026
183,"86","200","Prevalence",0.184625957292559
184,"86","200","Prevalence",0.184802834947777
185,"86","200","Prevalence",0.18497877047742
186,"86","200","Prevalence",0.185153767133261
187,"86","200","Prevalence",0.185327828179839
188,"86","200","Prevalence",0.185500956897605
189,"86","200","Prevalence",0.185673156580508
190,"86","200","Prevalence",0.185844430534675
191,"86","200","Prevalence",0.186014782080877
192,"86","200","Prevalence",0.186184214550106
193,"86","200","Prevalence",0.18635273128594
194,"86","200","Prevalence",0.186520335643546
195,"86","200","Prevalence",0.186687030986998
196,"86","200","Prevalence",0.186852820692459
197,"86","200","Prevalence",0.187017708144177
198,"86","200","Prevalence",0.187181696735677
199,"86","200","Prevalence",0.187344789870273
200,"86","200","Prevalence",0.187506990957343
201,"86","200","Prevalence",0.187668303415766
202,"86","200","Prevalence",0.187828730670796
203,"86","200","Prevalence",0.187988276153878
204,"86","200","Prevalence",0.18814694330451
205,"86","200","Prevalence",0.188304735565995
206,"86","200","Prevalence",0.188461656388543
207,"86","200","Prevalence",0.188617709227407
208,"86","200","Prevalence",0.188772897541279
209,"86","200","Prevalence",0.188927224795181
210,"86","200","Prevalence",0.189080694456269
211,"86","200","Prevalence",0.189233309996045
212,"86","200","Prevalence",0.189385074889981
213,"86","200","Prevalence",0.189535992614643
214,"86","200","Prevalence",0.189686066651171
215,"86","200","Prevalence",0.189835300481651
216,"86","200","Prevalence",0.189983697590068
217,"86","200","Prevalence",0.190131261463403
218,"86","200","Prevalence",0.190277995587843
219,"86","200","Prevalence",0.190423903452326
220,"86","200","Prevalence",0.190568988545904
221,"86","200","Prevalence",0.19071325435726
222,"86","200","Prevalence",0.190856704377064
223,"86","200","Prevalence",0.190999342093795
224,"86","200","Prevalence",0.191141170996765
225,"86","200","Prevalence",0.191282194574796
226,"86","200","Prevalence",0.191422416314328
227,"86","200","Prevalence",0.191561839702651
228,"86","200","Prevalence",0.191700468223927
229,"86","200","Prevalence",0.191838305361166
230,"86","200","Prevalence",0.191975354596391
231,"86","200","Prevalence",0.192111619407546
232,"86","200","Prevalence",0.192247103272136
233,"86","200","Prevalence",0.192381809663954
234,"86","200","Prevalence",0.192515742053687
235,"86","200","Prevalence",0.192648903910515
236,"86","200","Prevalence",0.192781298698216
237,"86","200","Prevalence",0.192912929878695
238,"86","200","Prevalence",0.193043800909791
239,"86","200","Prevalence",0.193173915244434
240,"86","200","Prevalence",0.193303276333374
241,"86","200","Prevalence",0.193431887621083
242,"86","200","Prevalence",0.193559752548571
243,"86","200","Prevalence",0.193686874552574
244,"86","200","Prevalence",0.193813257063336
245,"86","200","Prevalence",0.193938903508079
246,"86","200","Prevalence",0.194063817307251
247,"86","200","Prevalence",0.194188001876182
248,"86","200","Prevalence",0.194311460625751
249,"86","200","Prevalence",0.194434196959067
250,"86","200","Prevalence",0.194556214275195
251,"86","200","Prevalence",0.194677515966226
252,"86","200","Prevalence",0.194798105417514
253,"86","200","Prevalence",0.194917986009702
254,"86","200","Prevalence",0.195037161114764
255,"86","200","Prevalence",0.195155634099438
256,"86","200","Prevalence",0.195273408323474
257,"86","200","Prevalence",0.195390487138422
258,"86","200","Prevalence",0.195506873890681
259,"86","200","Prevalence",0.195622571917505
260,"86","200","Prevalence",0.195737584549565
261,"86","200","Prevalence",0.195851915110631
262,"86","200","Prevalence",0.195965566915043
263,"86","200","Prevalence",0.196078543271356
264,"86","200","Prevalence",0.196190847478854
265,"86","200","Prevalence",0.196302482828833
266,"86","200","Prevalence",0.196413452605763
267,"86","200","Prevalence",0.196523760083762
268,"86","200","Prevalence",0.196633408530349
269,"86","200","Prevalence",0.196742401203877
270,"86","200","Prevalence",0.196850741353385
271,"86","200","Prevalence",0.196958432221014
272,"86","200","Prevalence",0.19706547703803
273,"86","200","Prevalence",0.197171879028086
274,"86","200","Prevalence",0.197277641405939
275,"86","200","Prevalence",0.197382767375858
276,"86","200","Prevalence",0.197487260134946
277,"86","200","Prevalence",0.197591122869296
278,"86","200","Prevalence",0.197694358756238
279,"86","200","Prevalence",0.197796970964519
280,"86","200","Prevalence",0.197898962651472
281,"86","200","Prevalence",0.198000336966793
282,"86","200","Prevalence",0.198101097049327
283,"86","200","Prevalence",0.198201246027979
284,"86","200","Prevalence",0.198300787023316
285,"86","200","Prevalence",0.198399723143887
