"time","row","total_rows","type","value"
1,"182","200","Prevalence",0.147268622253406
2,"182","200","Prevalence",0.147268622253406
3,"182","200","Prevalence",0.147268622253406
4,"182","200","Prevalence",0.147268622253406
5,"182","200","Prevalence",0.147268622253406
6,"182","200","Prevalence",0.147268622253406
7,"182","200","Prevalence",0.147268622253406
8,"182","200","Prevalence",0.147268622253406
9,"182","200","Prevalence",0.147268622253406
10,"182","200","Prevalence",0.147268622253406
11,"182","200","Prevalence",0.147268622253406
12,"182","200","Prevalence",0.147268622253406
13,"182","200","Prevalence",0.147268622253406
14,"182","200","Prevalence",0.147268622253406
15,"182","200","Prevalence",0.147268622253406
16,"182","200","Prevalence",0.147268622253406
17,"182","200","Prevalence",0.147268622253406
18,"182","200","Prevalence",0.147268622253406
19,"182","200","Prevalence",0.147268622253406
20,"182","200","Prevalence",0.147268622253406
21,"182","200","Prevalence",0.147268622253406
22,"182","200","Prevalence",0.147268622253406
23,"182","200","Prevalence",0.147268622253537
24,"182","200","Prevalence",0.147268024314494
25,"182","200","Prevalence",0.147261595443976
26,"182","200","Prevalence",0.147241356503369
27,"182","200","Prevalence",0.147200386169647
28,"182","200","Prevalence",0.14713338017091
29,"182","200","Prevalence",0.14703649176785
30,"182","200","Prevalence",0.14690709138318
31,"182","200","Prevalence",0.146743545620126
32,"182","200","Prevalence",0.146545027802449
33,"182","200","Prevalence",0.14631135810322
34,"182","200","Prevalence",0.14604286945762
35,"182","200","Prevalence",0.145740295574121
36,"182","200","Prevalence",0.145404677773466
37,"182","200","Prevalence",0.145037287813474
38,"182","200","Prevalence",0.144639564248876
39,"182","200","Prevalence",0.144213060223374
40,"182","200","Prevalence",0.143759400894687
41,"182","200","Prevalence",0.143280248958868
42,"182","200","Prevalence",0.142777276967767
43,"182","200","Prevalence",0.142252145330595
44,"182","200","Prevalence",0.141706485058751
45,"182","200","Prevalence",0.141141884457026
46,"182","200","Prevalence",0.140559879087102
47,"182","200","Prevalence",0.139961944434007
48,"182","200","Prevalence",0.139349490794979
49,"182","200","Prevalence",0.138723859985874
50,"182","200","Prevalence",0.138086323524648
51,"182","200","Prevalence",0.137438082005729
52,"182","200","Prevalence",0.13678026542545
53,"182","200","Prevalence",0.136113934258039
54,"182","200","Prevalence",0.135440081114692
55,"182","200","Prevalence",0.134759632846483
56,"182","200","Prevalence",0.134073452975734
57,"182","200","Prevalence",0.133382344360603
58,"182","200","Prevalence",0.132687052014535
59,"182","200","Prevalence",0.131988266013482
60,"182","200","Prevalence",0.131286624409385
61,"182","200","Prevalence",0.130582716104981
62,"182","200","Prevalence",0.129877083719306
63,"182","200","Prevalence",0.129170226432233
64,"182","200","Prevalence",0.128462602773138
65,"182","200","Prevalence",0.127754633324904
66,"182","200","Prevalence",0.127046703323494
67,"182","200","Prevalence",0.126339165140733
68,"182","200","Prevalence",0.125632340643091
69,"182","200","Prevalence",0.124926523423431
70,"182","200","Prevalence",0.124221980904965
71,"182","200","Prevalence",0.123518956319235
72,"182","200","Prevalence",0.122817670560717
73,"182","200","Prevalence",0.12211832392206
74,"182","200","Prevalence",0.121421097714334
75,"182","200","Prevalence",0.120726155777317
76,"182","200","Prevalence",0.120033645885053
77,"182","200","Prevalence",0.119343701051696
78,"182","200","Prevalence",0.118656440743212
79,"182","200","Prevalence",0.117971972000363
80,"182","200","Prevalence",0.117290390477865
81,"182","200","Prevalence",0.11661178140509
82,"182","200","Prevalence",0.115936220473236
83,"182","200","Prevalence",0.115263774653298
84,"182","200","Prevalence",0.114594502950226
85,"182","200","Prevalence",0.11392845709711
86,"182","200","Prevalence",0.113265682193516
87,"182","200","Prevalence",0.112606217292119
88,"182","200","Prevalence",0.111950095937359
89,"182","200","Prevalence",0.111297346659639
90,"182","200","Prevalence",0.110647993428359
91,"182","200","Prevalence",0.110002056067003
92,"182","200","Prevalence",0.109359550633112
93,"182","200","Prevalence",0.108720489765784
94,"182","200","Prevalence",0.108084883003478
95,"182","200","Prevalence",0.107452737074411
96,"182","200","Prevalence",0.10682405616173
97,"182","200","Prevalence",0.1061988421455
98,"182","200","Prevalence",0.105577094823473
99,"182","200","Prevalence",0.104958812112375
100,"182","200","Prevalence",0.104343990231311
101,"182","200","Prevalence",0.103732623868834
102,"182","200","Prevalence",0.103124706335
103,"182","200","Prevalence",0.102520229699761
104,"182","200","Prevalence",0.101919184918866
105,"182","200","Prevalence",0.101321561948328
106,"182","200","Prevalence",0.100727349848374
107,"182","200","Prevalence",0.100136536877936
108,"182","200","Prevalence",0.099549110580497
109,"182","200","Prevalence",0.0989650578619543
110,"182","200","Prevalence",0.0983843650612233
111,"182","200","Prevalence",0.0978070180143317
112,"182","200","Prevalence",0.0972330021125919
113,"182","200","Prevalence",0.0966623023551934
114,"182","200","Prevalence",0.096094903396861
115,"182","200","Prevalence",0.0955307895910747
116,"182","200","Prevalence",0.0949699450292208
117,"182","200","Prevalence",0.0944123535758779
118,"182","200","Prevalence",0.0938579989007869
119,"182","200","Prevalence",0.0933068645078227
120,"182","200","Prevalence",0.092758933761138
121,"182","200","Prevalence",0.0922141899086821
122,"182","200","Prevalence",0.0916726161035024
123,"182","200","Prevalence",0.0911341954230382
124,"182","200","Prevalence",0.0905989108864173
125,"182","200","Prevalence",0.0900667454700201
126,"182","200","Prevalence",0.0895376821215672
127,"182","200","Prevalence",0.0890117037728573
128,"182","200","Prevalence",0.0884887933510854
129,"182","200","Prevalence",0.0879689337890532
130,"182","200","Prevalence",0.0874521080344101
131,"182","200","Prevalence",0.0869382990579462
132,"182","200","Prevalence",0.0864274898609101
133,"182","200","Prevalence",0.0859196634816283
134,"182","200","Prevalence",0.0854148030015009
135,"182","200","Prevalence",0.0849128915502879
136,"182","200","Prevalence",0.0844139123107715
137,"182","200","Prevalence",0.0839178485229777
138,"182","200","Prevalence",0.083424683487997
139,"182","200","Prevalence",0.0829344005712523
140,"182","200","Prevalence",0.0824469832054058
141,"182","200","Prevalence",0.0819624148929942
142,"182","200","Prevalence",0.0814806792087766
143,"182","200","Prevalence",0.0810017598016711
144,"182","200","Prevalence",0.0805256403965019
145,"182","200","Prevalence",0.0800523047955933
146,"182","200","Prevalence",0.07958173688011
147,"182","200","Prevalence",0.0791139206111346
148,"182","200","Prevalence",0.0786488400306519
149,"182","200","Prevalence",0.0781864792624539
150,"182","200","Prevalence",0.077726822512797
151,"182","200","Prevalence",0.0772698540709318
152,"182","200","Prevalence",0.0768155583095943
153,"182","200","Prevalence",0.0763639196854399
154,"182","200","Prevalence",0.0759149227392533
155,"182","200","Prevalence",0.0754685520961307
156,"182","200","Prevalence",0.0750247924656591
157,"182","200","Prevalence",0.0745836286420118
158,"182","200","Prevalence",0.0741450455038874
159,"182","200","Prevalence",0.0737090280144683
160,"182","200","Prevalence",0.0732755612214027
161,"182","200","Prevalence",0.0728446302566557
162,"182","200","Prevalence",0.0724162203362948
163,"182","200","Prevalence",0.0719903167603098
164,"182","200","Prevalence",0.071566904912457
165,"182","200","Prevalence",0.0711459702599483
166,"182","200","Prevalence",0.0707274983531502
