"time","row","total_rows","type","value"
1,"167","200","Prevalence",0.147268622253406
2,"167","200","Prevalence",0.147268622253406
3,"167","200","Prevalence",0.147268622253406
4,"167","200","Prevalence",0.147268622253406
5,"167","200","Prevalence",0.147268622253406
6,"167","200","Prevalence",0.147268622253406
7,"167","200","Prevalence",0.147268622253406
8,"167","200","Prevalence",0.147268622253406
9,"167","200","Prevalence",0.147268622253406
10,"167","200","Prevalence",0.147268622253406
11,"167","200","Prevalence",0.147268622253406
12,"167","200","Prevalence",0.147268622253406
13,"167","200","Prevalence",0.147268622253406
14,"167","200","Prevalence",0.147268622253406
15,"167","200","Prevalence",0.147268622253406
16,"167","200","Prevalence",0.147268622253406
17,"167","200","Prevalence",0.147268622253406
18,"167","200","Prevalence",0.147268622253406
19,"167","200","Prevalence",0.147268622253406
20,"167","200","Prevalence",0.147268622253406
21,"167","200","Prevalence",0.147268622253406
22,"167","200","Prevalence",0.147268622253406
23,"167","200","Prevalence",0.147268622255007
24,"167","200","Prevalence",0.147268133945224
25,"167","200","Prevalence",0.147262845417882
26,"167","200","Prevalence",0.147246083393624
27,"167","200","Prevalence",0.147211923161244
28,"167","200","Prevalence",0.147155682438587
29,"167","200","Prevalence",0.147073825695602
30,"167","200","Prevalence",0.146963795163164
31,"167","200","Prevalence",0.146823850872721
32,"167","200","Prevalence",0.146652930802306
33,"167","200","Prevalence",0.146450530663671
34,"167","200","Prevalence",0.146216601176096
35,"167","200","Prevalence",0.145951460606692
36,"167","200","Prevalence",0.145655720553464
37,"167","200","Prevalence",0.145330223173968
38,"167","200","Prevalence",0.144975988279356
39,"167","200","Prevalence",0.144594168910874
40,"167","200","Prevalence",0.144186014194999
41,"167","200","Prevalence",0.143752838430861
42,"167","200","Prevalence",0.143295995504365
43,"167","200","Prevalence",0.142816857845874
44,"167","200","Prevalence",0.14231679925593
45,"167","200","Prevalence",0.141797181016957
46,"167","200","Prevalence",0.141259340790251
47,"167","200","Prevalence",0.140704583867779
48,"167","200","Prevalence",0.140134176409529
49,"167","200","Prevalence",0.139549340349501
50,"167","200","Prevalence",0.138951249698948
51,"167","200","Prevalence",0.138341028014736
52,"167","200","Prevalence",0.137719746834214
53,"167","200","Prevalence",0.137088424907266
54,"167","200","Prevalence",0.136448028081135
55,"167","200","Prevalence",0.135799469715055
56,"167","200","Prevalence",0.135143611520421
57,"167","200","Prevalence",0.134481264737936
58,"167","200","Prevalence",0.133813191577051
59,"167","200","Prevalence",0.133140106850812
60,"167","200","Prevalence",0.132462679717988
61,"167","200","Prevalence",0.131781535480615
62,"167","200","Prevalence",0.131097257471358
63,"167","200","Prevalence",0.130410389020818
64,"167","200","Prevalence",0.129721435465602
65,"167","200","Prevalence",0.12903086616213
66,"167","200","Prevalence",0.128339116479546
67,"167","200","Prevalence",0.12764658975231
68,"167","200","Prevalence",0.126953659178456
69,"167","200","Prevalence",0.126260669653778
70,"167","200","Prevalence",0.125567939535352
71,"167","200","Prevalence",0.124875762330105
72,"167","200","Prevalence",0.124184408306071
73,"167","200","Prevalence",0.12349412602538
74,"167","200","Prevalence",0.122805143798929
75,"167","200","Prevalence",0.122117671063573
76,"167","200","Prevalence",0.121431899683469
77,"167","200","Prevalence",0.120748005177271
78,"167","200","Prevalence",0.120066147873444
79,"167","200","Prevalence",0.119386473996337
80,"167","200","Prevalence",0.118709116685705
81,"167","200","Prevalence",0.118034196952197
82,"167","200","Prevalence",0.117361824571932
83,"167","200","Prevalence",0.116692098923043
84,"167","200","Prevalence",0.116025109766796
85,"167","200","Prevalence",0.115360937976497
86,"167","200","Prevalence",0.114699656216965
87,"167","200","Prevalence",0.114041329577127
88,"167","200","Prevalence",0.113386016158422
89,"167","200","Prevalence",0.112733767621794
90,"167","200","Prevalence",0.112084629695706
