"time","row","total_rows","type","value"
1,"116","200","Prevalence",0.147268622253406
2,"116","200","Prevalence",0.147268622253406
3,"116","200","Prevalence",0.147268622253406
4,"116","200","Prevalence",0.147268622253406
5,"116","200","Prevalence",0.147268622253406
6,"116","200","Prevalence",0.147268622253406
7,"116","200","Prevalence",0.147268622253406
8,"116","200","Prevalence",0.147268622253406
9,"116","200","Prevalence",0.147268622253406
10,"116","200","Prevalence",0.147268622253406
11,"116","200","Prevalence",0.147268622253406
12,"116","200","Prevalence",0.147268622253406
13,"116","200","Prevalence",0.147268622253406
14,"116","200","Prevalence",0.147268622253406
15,"116","200","Prevalence",0.147268622253406
16,"116","200","Prevalence",0.147268622253406
17,"116","200","Prevalence",0.147268622253406
18,"116","200","Prevalence",0.147268622253406
19,"116","200","Prevalence",0.147268622253406
20,"116","200","Prevalence",0.147268622253406
21,"116","200","Prevalence",0.147268622253406
22,"116","200","Prevalence",0.147268622253406
23,"116","200","Prevalence",0.147268622253096
24,"116","200","Prevalence",0.147267953696191
25,"116","200","Prevalence",0.14726070464241
26,"116","200","Prevalence",0.147237917624074
27,"116","200","Prevalence",0.147191981834413
28,"116","200","Prevalence",0.14711723711624
29,"116","200","Prevalence",0.14700974567194
30,"116","200","Prevalence",0.146866980055158
31,"116","200","Prevalence",0.14668754309916
32,"116","200","Prevalence",0.146470932042892
33,"116","200","Prevalence",0.146217342924732
34,"116","200","Prevalence",0.145927509406699
35,"116","200","Prevalence",0.145602570622195
36,"116","200","Prevalence",0.145243963345741
37,"116","200","Prevalence",0.144853334477384
38,"116","200","Prevalence",0.144432470444676
39,"116","200","Prevalence",0.143983240655879
40,"116","200","Prevalence",0.143507552592499
41,"116","200","Prevalence",0.143007316516854
42,"116","200","Prevalence",0.142484418098428
43,"116","200","Prevalence",0.141940697540826
44,"116","200","Prevalence",0.141377934025271
45,"116","200","Prevalence",0.140797834482867
46,"116","200","Prevalence",0.140202025873941
47,"116","200","Prevalence",0.139592050291611
48,"116","200","Prevalence",0.138969362322187
49,"116","200","Prevalence",0.138335328193407
50,"116","200","Prevalence",0.137691226322557
51,"116","200","Prevalence",0.137038248944874
52,"116","200","Prevalence",0.136377504559578
53,"116","200","Prevalence",0.135710020978942
54,"116","200","Prevalence",0.13503674880501
55,"116","200","Prevalence",0.134358565191694
