"time","row","total_rows","type","value"
1,"179","200","Prevalence",0.147268622253406
2,"179","200","Prevalence",0.147268622253406
3,"179","200","Prevalence",0.147268622253406
4,"179","200","Prevalence",0.147268622253406
5,"179","200","Prevalence",0.147268622253406
6,"179","200","Prevalence",0.147268622253406
7,"179","200","Prevalence",0.147268622253406
8,"179","200","Prevalence",0.147268622253406
9,"179","200","Prevalence",0.147268622253406
10,"179","200","Prevalence",0.147268622253406
11,"179","200","Prevalence",0.147268622253406
12,"179","200","Prevalence",0.147268622253406
13,"179","200","Prevalence",0.147268622253406
14,"179","200","Prevalence",0.147268622253406
15,"179","200","Prevalence",0.147268622253406
16,"179","200","Prevalence",0.147268622253406
17,"179","200","Prevalence",0.147268622253406
18,"179","200","Prevalence",0.147268622253406
19,"179","200","Prevalence",0.147268622253406
20,"179","200","Prevalence",0.147268622253406
21,"179","200","Prevalence",0.147268622253406
22,"179","200","Prevalence",0.147268622253406
23,"179","200","Prevalence",0.147268622255583
24,"179","200","Prevalence",0.147267638607824
25,"179","200","Prevalence",0.147257245809373
26,"179","200","Prevalence",0.147225144001977
27,"179","200","Prevalence",0.147161418301305
28,"179","200","Prevalence",0.147059216995306
29,"179","200","Prevalence",0.146914266845862
30,"179","200","Prevalence",0.146724311686899
31,"179","200","Prevalence",0.146488633323214
32,"179","200","Prevalence",0.146207663949991
33,"179","200","Prevalence",0.145882677310976
34,"179","200","Prevalence",0.145515544566984
35,"179","200","Prevalence",0.145108542699622
36,"179","200","Prevalence",0.144664205337869
37,"179","200","Prevalence",0.144185207704232
38,"179","200","Prevalence",0.143674278904009
39,"179","200","Prevalence",0.143134136041961
40,"179","200","Prevalence",0.1425674356909
41,"179","200","Prevalence",0.14197673908678
42,"179","200","Prevalence",0.141364488122877
43,"179","200","Prevalence",0.140732989779775
44,"179","200","Prevalence",0.140084407092242
45,"179","200","Prevalence",0.139420755127162
46,"179","200","Prevalence",0.138743900752535
47,"179","200","Prevalence",0.138055565224386
48,"179","200","Prevalence",0.137357328818712
49,"179","200","Prevalence",0.136650636897925
50,"179","200","Prevalence",0.135936806931854
51,"179","200","Prevalence",0.135217036100101
52,"179","200","Prevalence",0.134492409187232
53,"179","200","Prevalence",0.133763906550472
54,"179","200","Prevalence",0.133032411994829
55,"179","200","Prevalence",0.132298720435056
56,"179","200","Prevalence",0.131563545257681
57,"179","200","Prevalence",0.130827525322714
58,"179","200","Prevalence",0.130091231570132
59,"179","200","Prevalence",0.129355173205921
60,"179","200","Prevalence",0.128619803439833
61,"179","200","Prevalence",0.127885524780332
62,"179","200","Prevalence",0.127152693936378
63,"179","200","Prevalence",0.126421626349333
64,"179","200","Prevalence",0.125692600355535
65,"179","200","Prevalence",0.124965860991838
66,"179","200","Prevalence",0.124241623459214
67,"179","200","Prevalence",0.123520076264974
68,"179","200","Prevalence",0.122801384066292
69,"179","200","Prevalence",0.122085690236486
70,"179","200","Prevalence",0.121373119178014
71,"179","200","Prevalence",0.120663778402145
72,"179","200","Prevalence",0.119957760397425
73,"179","200","Prevalence",0.119255144304348
74,"179","200","Prevalence",0.118555997415981
75,"179","200","Prevalence",0.117860376519588
76,"179","200","Prevalence",0.117168329095701
77,"179","200","Prevalence",0.116479894387631
78,"179","200","Prevalence",0.11579510435547
79,"179","200","Prevalence",0.115113984525078
80,"179","200","Prevalence",0.114436554743764
81,"179","200","Prevalence",0.113762829851662
82,"179","200","Prevalence",0.113092820278428
83,"179","200","Prevalence",0.112426532572182
84,"179","200","Prevalence",0.11176396986907
85,"179","200","Prevalence",0.111105132308657
86,"179","200","Prevalence",0.110450017402278
87,"179","200","Prevalence",0.109798620358439
88,"179","200","Prevalence",0.109150934371003
89,"179","200","Prevalence",0.10850695087348
90,"179","200","Prevalence",0.107866659763899
91,"179","200","Prevalence",0.107230049603093
92,"179","200","Prevalence",0.106597107789764
93,"179","200","Prevalence",0.105967820714772
94,"179","200","Prevalence",0.105342173897134
95,"179","200","Prevalence",0.104720152103853
96,"179","200","Prevalence",0.104101739455347
97,"179","200","Prevalence",0.103486919518343
98,"179","200","Prevalence",0.102875675387447
99,"179","200","Prevalence",0.102267989757024
100,"179","200","Prevalence",0.101663844984183
101,"179","200","Prevalence",0.1010632231443
102,"179","200","Prevalence",0.100466106079544
103,"179","200","Prevalence",0.0998724754416881
104,"179","200","Prevalence",0.0992823127294176
105,"179","200","Prevalence",0.0986955993212668
106,"179","200","Prevalence",0.0981123165042341
107,"179","200","Prevalence",0.0975324454990689
108,"179","200","Prevalence",0.0969559674821551
109,"179","200","Prevalence",0.0963828636048781
110,"179","200","Prevalence",0.0958131150103042
111,"179","200","Prevalence",0.0952467028479726
112,"179","200","Prevalence",0.0946836082865562
113,"179","200","Prevalence",0.09412381252512
114,"179","200","Prevalence",0.093567296802686
115,"179","200","Prevalence",0.093014042406764
116,"179","200","Prevalence",0.0924640306805327
117,"179","200","Prevalence",0.0919172430292696
118,"179","200","Prevalence",0.0913736609256991
119,"179","200","Prevalence",0.0908332659148031
120,"179","200","Prevalence",0.0902960396177637
121,"179","200","Prevalence",0.0897619637355272
122,"179","200","Prevalence",0.0892310200516695
123,"179","200","Prevalence",0.0887031904350015
124,"179","200","Prevalence",0.0881784568416109
125,"179","200","Prevalence",0.0876568013167299
126,"179","200","Prevalence",0.0871382059961498
127,"179","200","Prevalence",0.0866226531075207
128,"179","200","Prevalence",0.0861101249712892
129,"179","200","Prevalence",0.0856006040015621
130,"179","200","Prevalence",0.0850940727066818
131,"179","200","Prevalence",0.0845905136897548
132,"179","200","Prevalence",0.0840899096489552
133,"179","200","Prevalence",0.0835922433777938
134,"179","200","Prevalence",0.0830974977652171
135,"179","200","Prevalence",0.0826056557956787
136,"179","200","Prevalence",0.0821167005490853
137,"179","200","Prevalence",0.0816306152007146
138,"179","200","Prevalence",0.0811473830210497
139,"179","200","Prevalence",0.0806669873755781
140,"179","200","Prevalence",0.0801894117245451
141,"179","200","Prevalence",0.0797146396226605
142,"179","200","Prevalence",0.0792426547187947
143,"179","200","Prevalence",0.0787734407556131
144,"179","200","Prevalence",0.0783069815692333
145,"179","200","Prevalence",0.0778432610888027
146,"179","200","Prevalence",0.0773822633361306
147,"179","200","Prevalence",0.0769239724252204
148,"179","200","Prevalence",0.0764683725618876
149,"179","200","Prevalence",0.0760154480432555
150,"179","200","Prevalence",0.0755651832573669
151,"179","200","Prevalence",0.0751175626826512
152,"179","200","Prevalence",0.0746725708875339
153,"179","200","Prevalence",0.0742301925298824
154,"179","200","Prevalence",0.0737904123566171
155,"179","200","Prevalence",0.0733532152031394
156,"179","200","Prevalence",0.0729185859929481
157,"179","200","Prevalence",0.0724865097370543
158,"179","200","Prevalence",0.0720569715336033
159,"179","200","Prevalence",0.07162995656728
160,"179","200","Prevalence",0.071205450108938
161,"179","200","Prevalence",0.0707834375149974
162,"179","200","Prevalence",0.0703639042270828
163,"179","200","Prevalence",0.0699468357714146
164,"179","200","Prevalence",0.0695322177584563
165,"179","200","Prevalence",0.0691200358823019
166,"179","200","Prevalence",0.0687102759203317
167,"179","200","Prevalence",0.0683029237325976
168,"179","200","Prevalence",0.0678979652614875
169,"179","200","Prevalence",0.0674953865311096
170,"179","200","Prevalence",0.0670951736469653
171,"179","200","Prevalence",0.066697312795333
172,"179","200","Prevalence",0.0663017902429495
173,"179","200","Prevalence",0.0659085923363948
174,"179","200","Prevalence",0.0655177055017813
175,"179","200","Prevalence",0.0651291162441399
176,"179","200","Prevalence",0.0647428111471166
177,"179","200","Prevalence",0.0643587768723615
178,"179","200","Prevalence",0.0639770001592319
179,"179","200","Prevalence",0.063597467824184
180,"179","200","Prevalence",0.0632201667604834
181,"179","200","Prevalence",0.0628450839375997
182,"179","200","Prevalence",0.0624722064009228
183,"179","200","Prevalence",0.0621015212711624
184,"179","200","Prevalence",0.0617330157440689
185,"179","200","Prevalence",0.0613666770898385
186,"179","200","Prevalence",0.0610024926528384
187,"179","200","Prevalence",0.060640449851017
188,"179","200","Prevalence",0.060280536175634
189,"179","200","Prevalence",0.0599227391906762
190,"179","200","Prevalence",0.0595670465325909
191,"179","200","Prevalence",0.0592134459097086
192,"179","200","Prevalence",0.0588619251019794
193,"179","200","Prevalence",0.0585124719604022
194,"179","200","Prevalence",0.0581650744067643
195,"179","200","Prevalence",0.057819720433077
196,"179","200","Prevalence",0.0574763981013182
197,"179","200","Prevalence",0.0571350955428753
198,"179","200","Prevalence",0.0567958009582893
199,"179","200","Prevalence",0.0564585026167059
200,"179","200","Prevalence",0.0561231888556205
201,"179","200","Prevalence",0.055789848080338
202,"179","200","Prevalence",0.0554584687637187
203,"179","200","Prevalence",0.0551290394456463
204,"179","200","Prevalence",0.0548015487327742
205,"179","200","Prevalence",0.054475985298003
206,"179","200","Prevalence",0.0541523378802263
207,"179","200","Prevalence",0.0538305952838175
208,"179","200","Prevalence",0.0535107463783753
209,"179","200","Prevalence",0.05319278009822
210,"179","200","Prevalence",0.0528766854421384
211,"179","200","Prevalence",0.0525624514728894
212,"179","200","Prevalence",0.0522500673169484
213,"179","200","Prevalence",0.0519395221640222
214,"179","200","Prevalence",0.0516308052667926
215,"179","200","Prevalence",0.0513239059404416
216,"179","200","Prevalence",0.0510188135623922
217,"179","200","Prevalence",0.0507155175718453
218,"179","200","Prevalence",0.0504140074695179
219,"179","200","Prevalence",0.0501142728171903
220,"179","200","Prevalence",0.0498163032374427
221,"179","200","Prevalence",0.0495200884132125
222,"179","200","Prevalence",0.0492256180875287
223,"179","200","Prevalence",0.0489328820630802
224,"179","200","Prevalence",0.0486418702019471
225,"179","200","Prevalence",0.0483525724251803
226,"179","200","Prevalence",0.0480649787125294
227,"179","200","Prevalence",0.047779079102034
228,"179","200","Prevalence",0.0474948636897482
229,"179","200","Prevalence",0.0472123226293429
230,"179","200","Prevalence",0.0469314461318271
231,"179","200","Prevalence",0.0466522244651616
232,"179","200","Prevalence",0.0463746479539765
