"time","row","total_rows","type","value"
1,"25","200","Prevalence",0.147268622253406
2,"25","200","Prevalence",0.147268622253406
3,"25","200","Prevalence",0.147268622253406
4,"25","200","Prevalence",0.147268622253406
5,"25","200","Prevalence",0.147268622253406
6,"25","200","Prevalence",0.147268622253406
7,"25","200","Prevalence",0.147268622253406
8,"25","200","Prevalence",0.147268622253406
9,"25","200","Prevalence",0.147268622253406
10,"25","200","Prevalence",0.147268622253406
11,"25","200","Prevalence",0.147268622253406
12,"25","200","Prevalence",0.147268622253406
13,"25","200","Prevalence",0.147268622253406
14,"25","200","Prevalence",0.147268622253406
15,"25","200","Prevalence",0.147268622253406
16,"25","200","Prevalence",0.147268622253406
17,"25","200","Prevalence",0.147268622253406
18,"25","200","Prevalence",0.147268622253406
19,"25","200","Prevalence",0.147268622253406
20,"25","200","Prevalence",0.147268622253406
21,"25","200","Prevalence",0.147268622253406
22,"25","200","Prevalence",0.147268622253406
23,"25","200","Prevalence",0.147268622253645
24,"25","200","Prevalence",0.147268209476747
25,"25","200","Prevalence",0.147263725113467
26,"25","200","Prevalence",0.147249445949897
27,"25","200","Prevalence",0.14722019730468
28,"25","200","Prevalence",0.147171790825804
29,"25","200","Prevalence",0.147100966707214
30,"25","200","Prevalence",0.147005270145587
31,"25","200","Prevalence",0.146882931260128
32,"25","200","Prevalence",0.146732758388512
33,"25","200","Prevalence",0.146554044990073
34,"25","200","Prevalence",0.146346488893833
35,"25","200","Prevalence",0.146110122492573
36,"25","200","Prevalence",0.145845252573557
37,"25","200","Prevalence",0.145552408600639
38,"25","200","Prevalence",0.145232298387073
39,"25","200","Prevalence",0.144885770215838
40,"25","200","Prevalence",0.144513780572763
41,"25","200","Prevalence",0.144117366756451
42,"25","200","Prevalence",0.143697623717955
43,"25","200","Prevalence",0.143255684562836
44,"25","200","Prevalence",0.142792704219124
45,"25","200","Prevalence",0.142309845837397
46,"25","200","Prevalence",0.141808269544667
47,"25","200","Prevalence",0.141289123222375
48,"25","200","Prevalence",0.140753535021709
49,"25","200","Prevalence",0.140202607366758
50,"25","200","Prevalence",0.139637412228931
51,"25","200","Prevalence",0.139058987484624
52,"25","200","Prevalence",0.138468334193129
53,"25","200","Prevalence",0.137866414653576
54,"25","200","Prevalence",0.137254151118713
55,"25","200","Prevalence",0.136632425059835
56,"25","200","Prevalence",0.136002076891671
57,"25","200","Prevalence",0.135363906078488
58,"25","200","Prevalence",0.134718671553656
59,"25","200","Prevalence",0.134067092390969
60,"25","200","Prevalence",0.133409848645749
61,"25","200","Prevalence",0.132747582315933
62,"25","200","Prevalence",0.132080898451746
63,"25","200","Prevalence",0.131410366401919
64,"25","200","Prevalence",0.130736521157623
65,"25","200","Prevalence",0.130059864758457
66,"25","200","Prevalence",0.129380867732171
67,"25","200","Prevalence",0.128699970546347
68,"25","200","Prevalence",0.128017585055346
69,"25","200","Prevalence",0.127334095929753
70,"25","200","Prevalence",0.126649862058712
71,"25","200","Prevalence",0.125965217917824
72,"25","200","Prevalence",0.125280474897276
73,"25","200","Prevalence",0.124595922586306
74,"25","200","Prevalence",0.123911830011237
75,"25","200","Prevalence",0.123228446825377
76,"25","200","Prevalence",0.122546004449625
77,"25","200","Prevalence",0.121864717163415
78,"25","200","Prevalence",0.121184783145998
79,"25","200","Prevalence",0.120506385468349
